34288.3	27342	27286.7	29644.9	36229.1	34691	27221.8	30969.1	26706.1	39836.3	42264.7	28460.1	21494.1	39969.6	25541.2	38695.1	34824.7	19625.8	35351.5	30994.8	25625.5	19733.1	34925.9	27811.2	32029.7
25505.6	25764.8	27156.9	23035.8	23568.5	20948.9	26827.1	17500.3	26706.1	22065.3	28852.2	28460.1	21494.1	28281.7	25541.2	30288.5	25695	19625.8	29776.6	26866.3	17217.5	10984.8	29257.3	17855.4	16366.9
17801.7	9033.1	21800	15584.8	19385	15050.2	19182.5	16356.8	15933.9	21884.4	21708.4	15230.7	13584.4	20757.1	15287.6	19892.2	24053	13616.2	14377.1	15758.8	17217.5	10984.8	23289.2	16554.2	16366.9
11930.1	9033.1	12085.4	9361.62	10553.1	11007.3	16113.2	11539.2	13839.9	12638.4	9656.63	13932.7	13584.4	15508.1	10804	17846.2	11935.3	12627.2	8174.56	12122.7	15054.8	10984.8	14541.7	11284.3	12087
10343.5	5849.93	12085.4	6624.63	10553.1	11007.3	14852.4	9585.91	11068.5	12638.4	9536.06	13696.1	12127.8	11563.8	8072.92	11974.8	4673.52	8233.72	8174.56	12122.7	7706.87	9967.29	14541.7	11087.3	7001.61
10343.5	5849.93	7417.68	6624.63	10553.1	7769.15	11113.9	9585.91	11068.5	7720.69	9536.06	7140.08	10665.3	11204.3	8072.92	9599.9	4673.52	7119.34	8174.56	7098.81	7706.87	9580.57	12155.2	7767.65	7001.61
10343.5	5770.32	7417.68	6367.5	6831.49	6017.75	9969.94	6802.98	5858.33	7720.69	9437.19	6337.36	10665.3	9736.28	4700.25	5368.93	4673.52	6846.12	7224.01	7098.81	5244.66	7256.59	8375.42	7767.65	6768.27
5756.56	5770.32	6669.59	5119.9	6597.6	6017.75	7040.75	6802.98	5858.33	7524.18	4741.51	6337.36	9345.39	8894.22	4700.25	5368.93	4673.52	5420.13	7224.01	7098.81	5244.66	5766.96	6976.88	6282.06	6768.27
5756.56	3917.28	6309.54	3198.69	5785.08	6017.75	7040.75	5651.86	5858.33	7011.23	4741.51	6012.18	6450.46	5362.61	4700.25	5368.93	4673.52	5420.13	4641.08	6312.21	5244.66	5766.96	6299.12	6166.15	6197.6
4671.41	3525.74	5354.68	3198.69	4394.5	4281.78	5635.25	5651.86	4751.03	3918.07	4741.51	5660.28	4743.87	5351.31	3965.51	5368.93	4673.52	5420.13	4641.08	4848.23	3721.15	3870.13	5379.39	4696.72	5374.7
4671.41	3525.74	5258.4	3198.69	3984.6	4281.78	5635.25	5288.1	3838.4	3918.07	4741.51	3743.44	4167.03	5351.31	3965.51	5368.93	4673.52	4905.19	4641.08	4848.23	3721.15	3870.13	5379.39	4696.72	5374.7
4598.37	3130.38	4856.8	3198.69	3984.6	4281.78	5025.71	5017.68	2973.17	3918.07	4560.43	3743.44	4167.03	3910.1	2955.79	5308.24	4169.49	4905.19	3438.45	3958.12	3721.15	3869.27	4109.72	3580.36	5374.7
4004.77	2423.35	4069.95	3187.12	3984.6	3994.52	3390.4	3489.95	2973.17	3682.21	1625.73	3620.68	4167.03	3910.1	2955.79	4918.31	4169.49	2478.83	3289.33	3811.33	3371.87	3292.21	4109.72	3580.36	5067.96
3894.54	2419.88	3359.72	3187.12	3984.6	3994.52	3390.4	3489.95	2840.4	2577.86	1625.73	3620.68	2502.33	3910.1	2955.79	4794.7	2855.02	2478.83	2419.64	3533.45	2855.77	3292.21	3778.25	3580.36	4745.56
3578.97	2419.88	2716.09	3187.12	3135.17	3166.53	3390.4	3315.73	2840.4	2577.86	1625.73	3620.68	2502.33	3130.47	2955.79	3690.79	2151.1	2478.83	2361.04	3533.45	2855.77	3289.26	2905.45	2946.02	3236.54
3387	2419.88	2716.09	3187.12	2396.77	3055.29	3390.4	3142.75	2840.4	2577.86	1625.73	2769.61	2502.33	3130.47	2955.79	2498.56	2151.1	2478.83	2361.04	3533.45	2855.77	2864.25	2290.15	2946.02	3236.54
2865.28	2353.41	2108.11	2151.95	2339.54	2022.45	2598.54	1387.68	2840.4	2577.86	1625.73	2717.09	2502.33	3130.47	2955.79	2498.56	2151.1	2478.83	1753.95	3128.91	1485.36	2411.85	1841.2	2946.02	3047.41
2720.86	2066.19	1881.88	2151.95	2339.54	2022.45	2345.63	1387.68	2764.18	2577.86	1625.73	2717.09	2502.33	2359.64	2955.79	2498.56	2151.1	2478.83	1753.95	2433.16	1485.36	2411.85	1841.2	2920.65	2817.54
2368.85	2039.62	1751.75	2151.95	2182.1	2022.45	2345.63	1313.44	2764.18	2577.86	1625.73	2717.09	2458.54	2201.19	2622.44	2498.56	2151.1	2478.83	1680.82	2433.16	1485.36	1557.63	1811.73	2061.2	2615.08
2368.85	2019.72	1751.75	2151.95	2033.02	1798.09	2345.63	1313.44	1873.39	1535	1625.73	2717.09	2437.87	2201.19	2622.44	1944.77	2151.1	2157.7	1680.82	2433.16	1485.36	1557.63	1811.73	1979.13	2469.73
2239.96	2007.92	1751.75	1681.27	1915.1	1798.09	1562.76	1313.44	1873.39	1535	1625.73	2433.53	2207.53	2201.19	2080.33	1760.35	2151.1	1844.7	1661.94	1902.84	1485.36	1557.63	1811.73	1974.21	2184.58
2087.22	1362.16	1511.6	1681.27	1837.34	1421.34	1562.76	1313.44	1663.13	1530.75	1625.73	1683.23	1700.43	1641.95	1126.05	1760.35	2151.1	1824.73	1661.94	1902.84	1485.36	1557.63	1811.73	1974.21	2184.58
1950.22	1229.49	1234.74	1681.27	1579.24	1271.75	1562.76	1313.44	1663.13	1530.75	1536.35	1683.23	1700.43	1566.23	1126.05	1760.35	2151.1	1547.09	1655.66	1647.57	1485.36	1557.63	1811.73	981.489	1491.37
1874.61	1229.49	1234.74	1438.41	1400.33	1271.75	1238.65	1313.44	1663.13	1358.34	1536.35	1683.23	1700.43	1374.97	1126.05	1760.35	1584.01	1547.09	1655.66	1077.18	1485.36	1557.63	1811.73	981.489	1077.06
1524.81	1059.97	1234.74	1438.41	1400.33	1271.75	1238.65	1313.44	1503.33	1358.34	1483.78	1515.76	1700.43	1346.53	1126.05	1760.35	1584.01	1547.09	1588.59	1077.18	1424.11	1557.63	1800	981.489	1077.06
1524.81	1059.97	1072.22	1276.48	1311.48	1271.75	1238.65	1097.37	1463.4	1316.5	1339.77	1515.76	1471.05	1346.53	1126.05	1760.35	1584.01	1414.15	1384.78	1077.18	1371.7	1557.63	1383.64	838.135	1077.06
1524.81	1059.97	1072.22	1029.11	1211.67	1271.75	1238.65	1060.53	1344.83	1316.5	1339.77	1515.76	1471.05	1346.53	1102.1	1396.38	1584.01	1404.04	1357.56	640.224	1355.9	1557.63	958.803	838.135	1077.06
1243.74	1059.97	746.997	1029.11	1208.16	1271.75	1130.31	941.429	1344.83	1157.47	1246.21	1276.36	1471.05	1346.53	1102.1	1169.24	1476.11	1283.98	1310.15	640.224	1026.4	1256.6	856.399	838.135	1077.06
1243.74	1059.97	746.997	1013.9	898.249	1271.75	1130.31	941.429	1344.83	783.549	1246.21	1276.36	1407.76	1118.98	961.271	1169.24	1137.55	1283.98	1239.03	640.224	1026.4	1256.6	838.844	838.135	1077.06
1243.74	684.649	746.997	1013.9	898.249	1271.75	974.531	941.429	1343.3	783.549	1006.59	1276.36	1208.68	1118.98	961.271	1169.24	1026.7	1283.98	1158.12	640.224	1026.4	1256.6	807.191	838.135	1077.06
1161.75	684.649	746.997	1013.9	763.622	1102.47	974.531	941.429	1221.02	783.549	813.872	1276.36	1208.68	1118.98	961.271	1169.24	1026.7	915.923	1024.11	640.224	962.657	894.522	807.191	838.135	831.743
1019.58	684.649	746.997	854.931	763.622	1102.47	974.531	889.285	1050.49	783.549	796.905	1038.68	1208.68	981.051	961.271	1133.18	1026.7	915.923	1024.11	640.224	962.657	894.522	679.359	838.135	676.595
