2254.54	1965.54	2511.17	2086.06	1913.23	2454.28	1633.29	2330.94	1987.06	2012.24	2486.9	2383.59	2449.83	2715.56	2280.85	2371.29	1855.76	2517.02	2289.32	1922	2332.78	2354.59	2455.91	2506.51	2323.05	
2254.54	1957.07	1738.89	1879.98	1488.53	2284.45	1633.29	1655.12	1987.06	2012.24	1707.98	1984.4	1692.25	1835.37	1873.97	1989.9	1855.76	2210.19	1952.41	1922	2118.55	1928.54	1888.21	2102.15	1871.43	
1601.45	1957.07	1738.89	1276.71	1488.53	1731.32	1600.79	1647.19	1369.54	1823.17	1707.98	1706.57	1294.91	1816.1	1625.24	1813.41	1723.67	1733.36	1504.01	1355.79	1783.58	1663.38	1445.65	1621.17	1871.43	
1601.45	1238.16	1532.44	1276.71	1488.53	1438.47	1424.3	1298.85	1245.08	1368.4	1559.92	1156.49	820.918	1606.95	1571.76	1173.28	1723.67	1352.81	1163.07	1355.79	1365.56	1393.09	1336.61	1446.36	1735.06	
1534.04	1238.16	1464.02	823.987	1413.84	1438.47	1289.99	1148.57	1245.08	1368.4	1531.65	1156.49	820.918	1488.54	1564.27	1173.28	1182.1	1352.81	1163.07	1206.68	1171.01	1393.09	1273.92	1355.99	1439.88	
1310.68	1084.11	1102.46	823.987	1383.04	1277.13	1289.99	1018.81	1055.27	1328.6	1359.68	1156.49	820.918	1075.56	1413.58	1173.28	1182.1	1341.58	1163.07	961.06	1171.01	1296.68	1259.87	1084.42	1318.08	
1144	1084.11	1102.46	823.987	1279.03	1009.19	1289.99	1018.81	1055.27	1219.76	1256.45	1037.85	820.918	1015.7	1289.27	1082.24	866.236	1043.45	1163.07	961.06	1164.7	822.804	1135.76	1002.47	1115.54	
1144	940.374	1102.46	823.987	1279.03	1009.19	1108.57	1018.81	1009.1	1117.5	1159.97	1037.85	611.079	1015.7	1118.44	1053.93	866.236	1043.45	1163.07	961.06	993.438	590.992	1135.76	1002.47	1115.54	
1144	940.374	1102.46	823.987	1147.45	1009.19	1108.57	1018.81	1009.1	996.456	1077.02	1013.71	611.079	992.26	1068.68	1053.93	866.236	908.665	1046.93	961.06	993.438	590.992	1095.81	990.198	1088.83	
977.796	940.374	1071.46	670.29	851.854	1009.19	1058.16	998.386	770.559	974.094	1077.02	951.597	611.079	813.531	905.673	994.622	797.397	908.665	857.868	867.001	866.501	590.992	1065.09	729.941	1088.83	
977.796	812.403	1036.99	670.29	851.854	908.485	983.201	994.627	770.559	974.094	894.502	896.229	611.079	813.531	814.634	771.099	797.397	908.665	857.868	867.001	703.881	590.992	1065.09	729.941	1088.83	
970.077	812.403	964.623	670.29	851.854	896.835	983.201	900.769	770.559	905.504	894.502	896.229	611.079	813.531	814.634	771.099	797.397	872.33	857.868	738.634	703.881	590.992	814.486	729.941	950.659	
897.739	812.403	824.502	670.29	851.854	823.681	983.201	830.153	770.559	905.504	781.245	832.531	611.079	813.531	643.271	662.167	797.397	872.33	746.925	639.033	703.881	590.992	814.486	729.941	747.481	
897.739	812.403	824.502	670.29	851.854	759.07	905.37	600.057	770.559	834.027	685.243	699.906	611.079	727.646	643.271	662.167	797.397	861.064	746.925	639.033	703.881	590.992	814.486	729.941	747.481	
897.739	810.647	679.763	628.125	851.854	759.07	822.249	600.057	770.559	790.973	577.952	623.523	611.079	727.646	643.271	644.495	797.397	822.646	746.925	639.033	703.881	590.992	670.551	694.049	712.464	
897.739	810.647	679.763	628.125	851.854	759.07	822.249	600.057	770.559	790.973	577.952	623.523	611.079	727.646	643.271	644.495	587.091	794.989	746.925	639.033	703.881	590.992	670.551	694.049	712.464	
828.276	718.512	679.763	628.125	718.892	759.07	730.123	600.057	770.559	790.973	577.952	623.523	611.079	727.646	643.271	644.495	587.091	718.508	746.925	622.001	703.881	590.992	670.551	694.049	712.464	
828.276	699.063	633.071	628.125	718.892	759.07	730.123	600.057	770.559	780.132	577.952	623.523	611.079	722.098	643.271	644.495	587.091	718.508	625.709	622.001	633.756	590.992	670.551	680.373	712.464	
828.276	652.654	623.893	567.401	718.892	722.239	707.394	600.057	631.003	707.771	577.952	623.523	611.079	623.379	642.035	644.495	587.091	616.223	625.709	622.001	633.756	566.455	670.551	676.897	613.679	
746.02	652.654	623.893	567.401	628.654	468.229	703.757	600.057	631.003	707.771	540.449	623.523	580.23	623.379	642.035	597.658	587.091	616.223	625.709	622.001	633.756	566.455	670.551	676.897	613.679	
710.813	560.565	623.893	567.401	628.654	468.229	703.757	526.316	631.003	660.677	540.449	592.132	580.23	617.327	642.035	597.658	587.091	616.223	625.709	622.001	633.756	566.455	670.551	676.897	613.679	
654.09	560.565	562.991	567.401	599.44	468.229	637.287	526.316	631.003	633.264	540.449	592.132	580.23	617.327	613.908	539.561	587.091	616.223	579.866	597.189	467.765	566.455	670.551	581.604	613.679	
