126.701	112.394	138.515	124.678	122.324	117.177	111.548	133.203	127.936	118.85	132.852	133.041	131.272	129.045	110.619	137.711	119.143	129.01	134.332	123.438	120.514	129.129	122.619	138.003	121.013	
100.903	112.394	132.345	118.668	99.6638	109.973	111.548	116.996	122.424	118.85	121.429	123.28	122.154	119.955	107.633	106.606	88.5221	129.01	117.218	94.59	118.352	119.031	122.619	133.241	98.4498	
99.8905	103.936	110.906	103.392	95.7628	109.973	102.033	109.914	110.953	114.73	87.3191	106.521	99.4214	101.833	94.7707	93.5635	88.5221	104.18	91.3741	94.59	106.041	103.272	94.9003	114.357	98.4498	
99.8905	102.868	110.906	78.5825	95.7628	95.1329	85.3472	109.259	93.6643	95.8575	87.3191	106.521	99.4214	100.106	84.6396	93.5635	88.5221	85.0156	91.3741	91.9239	92.558	96.1781	94.9003	86.4754	98.1953	
87.1024	96.9052	98.9604	78.5825	93.5452	83.4725	85.3472	87.3096	93.6643	95.8575	87.3191	92.0653	99.4214	96.5749	84.6396	93.0333	88.5221	85.0156	91.3741	89.5555	92.558	96.1781	94.9003	86.4754	94.9611	
87.1024	83.1861	98.9604	78.5825	93.5452	83.4725	85.3472	87.3096	87.6925	95.8575	87.3191	92.0653	81.3539	95.0661	82.79	89.1531	88.5221	85.0156	91.3741	78.7052	82.3086	96.1781	89.1438	86.4754	90.9435	
87.1024	83.1861	95.7227	78.5825	82.1802	83.4725	85.3472	87.3096	73.9262	92.3024	82.0465	92.0653	81.3539	81.0039	74.7013	71.0454	88.5221	85.0156	91.3741	78.7052	82.3086	88.5176	87.3366	86.4754	89.8261	
87.1024	83.1861	95.7227	78.5825	82.1802	83.4725	66.2773	87.3096	73.9262	92.3024	82.0465	77.2752	81.3539	81.0039	67.8785	71.0454	88.5221	74.1564	90.0181	78.7052	71.4959	88.5176	72.7833	83.5345	84.0438	
85.4749	73.8078	91.399	78.5825	82.1802	83.4725	66.2773	82.0236	73.4643	90.7246	79.0135	77.2752	81.3539	81.0039	67.8785	71.0454	88.5221	74.1564	90.0181	78.7052	71.4959	82.9577	72.7833	83.5345	84.0438	
71.941	73.8078	89.8358	78.5825	82.1802	77.2607	66.2773	82.0236	73.4643	89.4696	74.3062	77.2752	81.3539	77.8987	67.8785	71.0454	88.5221	74.1564	88.4602	78.7052	71.4959	74.5948	72.7833	82.0657	84.0438	
71.941	73.8078	89.8358	75.1394	82.1802	73.1301	66.2773	82.0236	73.4643	88.3319	74.3062	77.2752	81.3539	70.4672	67.8785	68.3584	83.5289	74.1564	82.3863	78.7052	71.4959	73.7588	72.7833	82.0657	84.0438	
71.941	73.8078	89.8358	75.1394	72.3431	73.1301	66.2773	75.0196	73.4643	85.948	74.3062	77.2752	77.0335	70.4672	67.8785	68.3584	75.4145	74.1564	78.2247	69.0762	71.4959	73.7588	70.5142	82.0657	84.0438	
71.941	73.8078	84.4641	72.8654	72.3431	70.7889	66.2773	73.9893	69.7896	85.948	66.2173	77.2752	74.8603	69.1877	67.8785	56.6707	75.4145	74.1564	78.2247	69.0762	71.4959	67.8426	70.5142	75.7744	78.43	
71.941	73.8078	63.2199	65.9242	69.9714	70.7889	66.2773	73.9893	69.7896	79.9689	66.2173	64.0197	74.8603	69.1877	67.8785	56.6707	68.3399	74.1564	77.2367	69.0762	71.4959	67.8426	70.5142	75.7744	74.7886	
71.941	72.3056	63.2199	65.9242	69.9714	70.7889	65.3396	73.9893	69.7896	74.9899	66.2173	64.0197	74.8603	69.1877	67.8785	56.6707	68.3399	74.1564	77.2367	69.0762	71.4959	67.8426	70.5142	75.7744	74.7886	
70.7213	72.3056	63.2199	65.9242	69.226	70.7889	65.3396	73.9893	69.7896	74.9899	66.2173	64.0197	67.8312	64.7894	67.4867	56.6707	68.3399	74.1564	77.2367	67.2619	69.9774	67.8426	70.5142	75.7744	74.7886	
70.7213	62.4172	63.2199	65.9242	55.1913	70.7889	65.3396	71.0635	68.2545	74.9562	60.4426	64.0197	67.8312	64.7894	65.5964	56.6707	68.3399	68.6588	77.2367	67.2619	69.9774	67.8426	70.5142	75.041	74.7886	
70.7213	62.4172	63.2199	65.9242	55.1913	70.7889	65.3396	65.9112	55.2417	69.6305	60.4426	64.0197	67.8312	57.9535	65.5964	56.6707	67.653	68.6588	77.2367	67.2619	69.9774	67.8426	70.5142	72.5902	74.7886	
70.7213	62.4172	63.2199	65.9242	55.1913	68.9713	65.3396	64.7115	52.7672	69.6305	57.8147	64.0197	67.8312	57.9535	65.5964	56.6707	67.653	68.6588	71.316	67.2619	65.5788	67.8426	70.5142	72.5902	74.7886	
68.0863	62.4172	63.2199	65.9242	55.1913	68.9713	65.3396	64.7115	52.7672	69.6305	57.8147	61.1133	67.8312	57.9535	62.0145	56.6707	67.653	68.6588	71.316	60.9699	65.5788	63.9317	70.5142	72.5902	74.7886	
65.701	62.4172	63.2199	65.9242	55.1913	68.9713	65.3396	64.7115	52.7672	69.6305	57.8147	61.1133	67.8312	57.9535	62.0145	56.6707	67.653	64.4002	71.316	60.9699	65.5788	63.9317	70.5142	67.2743	74.7886	
52.4971	62.4172	63.2199	65.9242	55.1913	58.5034	60.2994	64.7115	52.7672	63.324	57.8147	61.1133	67.8312	57.9535	62.0145	56.6707	59.6945	64.4002	67.4343	56.8009	65.5788	63.9317	70.5142	62.2394	74.0595	
52.4971	62.4172	63.2199	65.9242	55.1913	58.5034	60.2994	64.7115	52.7672	62.0142	57.0601	61.1133	52.2569	57.9535	62.0145	50.9172	50.1222	64.4002	60.5035	56.8009	65.5788	58.9035	63.9948	62.2394	74.0595	
52.4971	62.4172	63.2199	62.4623	55.1913	58.5034	55.3071	64.7115	52.7672	62.0142	57.0601	61.1133	52.2569	57.9535	51.7654	50.9172	50.1222	64.4002	57.3026	56.8009	56.6211	58.9035	55.9222	53.0625	66.0454	
52.4971	62.4172	63.2199	61.7827	54.4324	58.5034	55.3071	59.8671	52.7672	52.0311	55.5101	61.1133	52.2569	57.9535	51.7654	50.9172	50.1222	61.0238	57.3026	56.8009	56.6211	58.9035	55.9222	53.0625	66.0454	
52.4971	62.4172	62.3665	61.7827	54.4324	58.5034	55.3071	59.349	52.7672	52.0311	55.5101	53.804	52.2569	57.9535	51.7654	50.9172	50.1222	57.8351	57.3026	55.0106	56.6211	58.9035	55.9222	53.0625	66.0454	
52.4971	51.6339	62.3665	61.7827	54.4324	58.5034	55.3071	59.349	52.7672	52.0311	55.5101	53.804	52.2569	53.2203	51.7654	50.9172	50.1222	57.8351	57.3026	50.6007	56.6211	58.9035	55.9222	53.0625	66.0454	
52.4971	51.6339	62.3665	56.055	54.4324	47.6652	49.7186	59.349	52.7672	52.0311	54.0607	48.4363	52.2569	50.1564	51.7654	50.9172	50.1222	52.8554	56.0615	50.6007	56.6211	58.9035	55.9222	53.0625	53.7359	
52.4971	51.6339	62.3665	54.4959	54.4324	47.6652	49.7186	58.1677	52.7672	52.0311	51.6978	48.4363	52.2569	50.1564	51.7654	50.9172	50.1222	52.8554	56.0615	50.6007	56.6211	55.1003	55.9222	53.0625	53.7359	
52.4971	51.6339	62.3665	54.4959	51.1618	47.6652	45.2479	58.1677	52.7672	52.0311	51.6978	48.4363	52.2569	50.1564	51.7654	50.9172	50.1222	52.8554	56.0615	50.6007	56.1693	55.1003	55.9222	53.0625	53.7359	
52.4971	42.5825	62.3665	54.4959	51.1618	47.6652	45.2479	57.5327	52.7672	52.0311	51.6978	48.4363	52.2569	44.3265	51.7654	50.9172	50.1222	52.8554	56.0615	50.6007	56.1693	50.8759	55.9222	53.0625	53.7359	
52.4971	42.5825	58.2983	54.4959	51.1618	47.6652	45.2479	55.5116	52.6336	50.8993	51.6978	48.4363	52.2569	44.3265	51.7654	50.9172	48.868	52.8554	55.0695	50.6007	55.4325	50.8759	54.4121	53.0625	53.7359	
52.4971	42.5825	58.2983	54.0623	51.1618	47.6652	45.2479	55.5116	44.0548	50.8993	51.6978	48.4363	52.2569	44.3265	51.7654	50.0864	48.868	50.2006	41.8141	50.6007	55.4325	50.8759	51.2906	53.0625	53.7359	
51.817	42.5825	52.8349	47.1717	49.2178	47.6652	45.2479	55.5116	44.0548	50.8993	51.6978	48.4363	52.0958	44.3265	48.7728	47.6443	48.868	50.2006	41.8141	50.6007	55.4325	50.8759	51.2906	53.0625	53.7359	
49.0507	42.5825	52.8349	47.1717	49.2178	47.6652	45.2479	55.5116	44.0548	50.8993	49.7648	48.4363	51.6886	44.3265	48.7728	45.1481	48.868	49.7046	41.8141	50.6007	55.4325	44.6297	51.2906	53.0625	53.7359	
49.0507	42.5825	51.5585	47.1717	42.2308	47.6652	39.6511	52.1896	44.0548	48.8476	48.7307	48.4363	51.6886	44.3265	48.7728	45.1481	48.1296	49.7046	41.8141	49.0301	55.4325	44.6297	51.2906	50.3943	52.8514	
49.0228	42.5825	51.5585	47.1717	42.2308	47.6652	39.6511	43.4119	44.0548	48.8476	46.061	48.4363	51.6886	44.3265	48.7728	40.3327	48.1296	46.2837	41.8141	47.4005	49.6384	42.4329	51.2906	50.3943	52.8514	
