22624.4	23638.1	35868.9	27097.8	51820.3	19426.8	39274.3	22314.9	23390.5	22113	30897.5	40532.8	19494.4	32861	27336.8	31960.4	35971.4	28709.7	34491.8	27460.6	24943.1	14786.5	29070	26646.5	13927.3	
22624.4	23638.1	19651.3	21959.3	30723.4	19426.8	25431.8	22314.9	6801.65	22113	30897.5	26919	19160.1	30407.7	20920.3	21681.3	22220.8	23885.2	27684.3	27460.6	24943.1	13260.6	22542.1	18337.2	13927.3	
6839.01	23638.1	13661.1	11879.3	20614.9	16855.1	25431.8	15976	6801.65	9227.26	22110.9	22892.2	18252.8	15558.1	20920.3	15835.8	18999.4	18677	22732.9	27460.6	22007.1	13260.6	21318.9	18337.2	11604.9	
6839.01	22750.5	11513.4	9441.96	20614.9	16855.1	24406	15976	6801.65	9227.26	11970	22590.5	12027.5	15558.1	11870	11674.2	18999.4	11651.8	9606.49	20036.5	19067	13260.6	8795.63	17512.8	11604.9	
6839.01	18180.5	11513.4	9102.32	6837.48	9870.34	13812.4	9824.35	6801.65	9227.26	11970	14018.8	12027.5	15558.1	10325	11674.2	9730.94	11651.8	9606.49	14537.6	16399.9	13260.6	8795.63	6092.85	8072.86	
3183.15	7901.57	11513.4	8990.73	6837.48	6717.68	10122.4	9824.35	6801.65	9227.26	11970	10872.4	10719.4	11198.7	10226.8	11072	9730.94	5639.77	9224.17	12898.8	16399.9	6394.78	5108.18	6092.85	8072.86	
3183.15	7901.57	11099.5	8990.73	6837.48	6717.68	10122.4	9824.35	6801.65	7479.2	8447.34	9447.38	10719.4	11198.7	8357.62	11072	9730.94	5639.77	7415.78	5133.92	12994.4	6394.78	5108.18	6092.85	7039.89	
3183.15	7672.6	6743.2	8990.73	6837.48	6717.68	10122.4	6206.97	6801.65	7479.2	8447.34	5910.48	8658.53	6304.6	8357.62	8347.5	7844.06	5639.77	4834.75	5133.92	11042.7	6394.78	5108.18	4659.74	3865.27	
3183.15	6441.97	6743.2	8930.03	6837.48	6717.68	7152.33	6206.97	6801.65	4553.61	6900.36	5910.48	8658.53	5323.52	8357.62	8347.5	5472.07	5639.77	4834.75	5133.92	8981.84	6394.78	5108.18	4659.74	3865.27	
3183.15	6052.14	6743.2	8865.42	3222.94	5865.89	5214.26	5249.79	5483.63	4553.61	5196.32	5910.48	5453.65	5323.52	6724.67	8347.5	5472.07	5639.77	4701.35	5133.92	8981.84	3892.27	5108.18	4652.99	3865.27	
3183.15	6052.14	6743.2	3960.89	3222.94	4984.1	5214.26	5229.55	5483.63	4553.61	4872.25	5910.48	5453.65	5323.52	6717.28	7553.83	5472.07	5639.77	4701.35	4107.89	4692.46	3892.27	5108.18	4652.99	3865.27	
3183.15	6052.14	6743.2	3960.89	3222.94	4984.1	5214.26	4745.86	4159.96	4553.61	4173.65	5910.48	5453.65	4218.34	4048.49	6133.52	3859.26	5639.77	4701.35	4107.89	4692.46	3892.27	5108.18	3743.1	3865.27	
3183.15	6052.14	6743.2	3960.89	2912.84	4984.1	4832.95	3419.28	2689.5	4083.97	4173.65	3597.05	5318.2	3591.79	4048.49	3277.09	3859.26	4627.73	2892.96	3390.19	4527.04	3892.27	3709.91	3406.19	3673.43	
3183.15	4303.25	4352.51	3960.89	2912.84	4984.1	4832.95	1695.22	2646.87	4083.97	4173.65	3597.05	4310.71	3591.79	4048.49	3277.09	3859.26	4266.08	2892.96	2704.07	4469.48	2904.53	3059.68	3406.19	3673.43	
3183.15	3118.98	3668.28	3960.89	2479.46	3214.06	4832.95	1695.22	2646.87	3447.51	4173.65	3597.05	4310.71	3591.79	2782.57	3277.09	3491.45	4203.8	2892.96	1722.19	3949.79	2904.53	3059.68	2923.42	3074.02	
3183.15	3118.98	3668.28	3470.37	2058.14	3214.06	3340.19	1695.22	2646.87	3442.04	3252.43	3597.05	3638.28	2437.43	2782.57	3067.75	3491.45	3058.71	2892.96	1722.19	3949.79	2904.53	3059.68	2923.42	2945.4	
2513.31	3118.98	1201.64	2896.79	2058.14	3129.93	3340.19	1695.22	2252.73	2294.93	1800.42	3039.02	3638.28	2437.43	2782.57	1762.49	2331.04	1807.08	2892.96	1722.19	3756.26	2904.53	3059.68	2423.61	1774.09	
2513.31	3118.98	1201.64	2219.59	2058.14	3119.82	3340.19	1695.22	2252.73	1677.35	1800.42	2681.42	3472.74	2437.43	2664.78	1762.49	2331.04	1807.08	2205.96	1722.19	2805.2	1876.29	2230.09	2423.61	1774.09	
1519.82	2790.16	1201.64	2219.59	1779.58	2319.84	2241.83	1695.22	2252.73	1677.35	1800.42	2470.08	2459.41	1935.61	2190.45	1762.49	1968.34	1807.08	2099.69	1519.05	2707.07	1876.29	2230.09	2174.32	1774.09	
1328.45	2601.08	1201.64	1502.04	1607.64	1835.21	2241.83	1695.22	1155.74	1677.35	1800.42	1948.54	2379.21	1935.61	1855.7	1762.49	979.579	1807.08	1296.34	1519.05	2707.07	1876.29	2173.24	1578.97	1361.63	
1328.45	1423.62	1201.64	1502.04	1199.39	1835.21	2241.83	1280.12	1155.74	1592.94	1049.78	1948.54	2221.81	1935.61	1549.8	1711.69	979.579	1807.08	1296.34	1401.4	2116.72	1876.29	2173.24	1578.97	1361.63	
1328.45	1423.62	1201.64	1502.04	1199.39	1835.21	1470.45	1280.12	1155.74	1284.16	1049.78	1948.54	1500.26	1935.61	1549.8	1711.69	979.579	1807.08	1296.34	1160.25	1916.24	1876.29	1492.22	1578.97	1325.12	
1328.45	1423.62	1201.64	1502.04	1070.97	1607.12	1470.45	1280.12	1045.39	1284.16	1049.78	1569.98	1500.26	1935.61	1549.8	1213.95	979.579	1396.16	1296.34	1160.25	1916.24	1876.29	1492.22	1578.97	1325.12	
1280.03	1423.62	1201.64	1502.04	1070.97	1533.81	1470.45	1280.12	1045.39	1284.16	1049.78	1517.38	1500.26	1502.77	1549.8	1213.95	979.579	1396.16	1296.34	1160.25	1610.58	1876.29	1486.55	1578.97	1325.12	
1280.03	1143.23	1201.64	1016.13	1070.97	1533.81	1470.45	1007.08	1045.39	1223.03	1049.78	1517.38	1500.26	1166.02	1549.8	1213.95	979.579	1158.47	1296.34	1160.25	1125.21	1876.29	1486.55	1160.02	1166.43	
