4.0141475181665792e+03	3.4093898378461154e+03	3.7168138182369535e+03	3.7490304030740690e+03	3.7107665725613097e+03	3.6771987951856349e+03	3.3100402286409985e+03	3.8126245753712251e+03	4.0390116113649156e+03	4.0504712694663654e+03	3.8834232260848248e+03	3.6101291864201658e+03	4.0169163518403884e+03	3.8963198614900280e+03	3.8343343478029524e+03	3.7119339278144639e+03	3.9192665070561966e+03	3.7470508553006057e+03	3.7874621319847470e+03	3.6430976628897342e+03	4.0589209254634434e+03	3.8770444514299461e+03	3.9871079552537731e+03	4.0090772798152557e+03	3.7017415406224432e+03
3.2150287424839762e+03	3.3027660389953026e+03	3.1794928817252835e+03	3.5048487526898161e+03	3.2557433187630190e+03	3.3706190959193473e+03	3.3100402286409985e+03	3.3861866853856091e+03	3.1770563221125790e+03	3.2764145938387537e+03	3.6074552126309309e+03	3.4209082990298311e+03	3.5360714771734474e+03	3.4015639806506110e+03	3.2133740518845443e+03	3.3086637956596796e+03	3.5840522430175611e+03	3.0443410035216411e+03	3.3498366178974961e+03	3.3080970241998102e+03	3.4988387860858020e+03	3.2842602102522624e+03	3.4681077018833039e+03	3.5090069420502605e+03	3.2956944937059852e+03
3.2150287424839762e+03	3.0520095432381013e+03	3.0376712956792103e+03	3.0604135519643551e+03	3.2557433187630190e+03	3.0145832823237288e+03	3.1214132966039779e+03	3.2012755116809221e+03	2.8986290133046673e+03	3.2227698232871985e+03	3.4503789742932549e+03	3.3950416581669560e+03	3.2010798895827525e+03	3.2624230983938896e+03	3.1557032220742585e+03	3.0375151741492273e+03	3.1876649170437913e+03	3.0443410035216411e+03	3.2944212165290792e+03	3.3080970241998102e+03	3.2077817287678122e+03	3.2842602102522624e+03	2.8610211042780297e+03	3.0946849279671260e+03	3.2956944937059852e+03
2.9378304783779781e+03	3.0141594730799707e+03	3.0376712956792103e+03	3.0604135519643551e+03	3.2022849077818801e+03	3.0145832823237288e+03	2.8309356680288151e+03	3.1408444878231094e+03	2.8986290133046673e+03	3.1603551061353473e+03	2.9518675878192198e+03	3.3371866173153680e+03	3.0864709512376594e+03	3.2624230983938896e+03	3.1225838019870889e+03	2.8054600691822416e+03	3.1876649170437913e+03	3.0443410035216411e+03	3.0627387377956675e+03	2.9595252436531823e+03	3.2077817287678122e+03	3.2498407280622700e+03	2.8610211042780297e+03	3.0946849279671260e+03	3.2956944937059852e+03
2.9378304783779781e+03	3.0141594730799707e+03	3.0376712956792103e+03	3.0604135519643551e+03	3.2022849077818801e+03	3.0145832823237288e+03	2.8065699552645315e+03	3.1408444878231094e+03	2.6423890907092682e+03	3.1070469289388393e+03	2.9213066285968407e+03	3.0604779455998823e+03	3.0619703335593031e+03	3.1590743096354518e+03	3.1225838019870889e+03	2.7788414369447555e+03	2.8379990251636127e+03	3.0319300472656419e+03	3.0627387377956675e+03	2.9595252436531823e+03	3.1881818403417674e+03	3.0993711343742789e+03	2.8610211042780297e+03	3.0567872726543374e+03	3.2956944937059852e+03
2.9378304783779781e+03	2.9803407131071017e+03	3.0376712956792103e+03	3.0382454052520134e+03	2.9875667056449333e+03	3.0145832823237288e+03	2.7492734281502808e+03	3.0785915262572553e+03	2.6423890907092682e+03	3.1070469289388393e+03	2.7329091771192780e+03	3.0604779455998823e+03	2.7586441577262281e+03	3.1590743096354518e+03	3.0812475208378382e+03	2.7649128548674339e+03	2.8210597761622926e+03	2.9958295531963727e+03	2.9972604921608572e+03	2.9595252436531823e+03	3.1074388587645744e+03	3.0611429892618580e+03	2.8487374581851527e+03	3.0567872726543374e+03	3.2956944937059852e+03
2.9082667927781285e+03	2.9803407131071017e+03	3.0376712956792103e+03	2.9245821266227886e+03	2.9875667056449333e+03	2.8148083481665808e+03	2.7492734281502808e+03	3.0785915262572553e+03	2.6423890907092682e+03	2.9950058135706772e+03	2.7329091771192780e+03	2.9380316380898398e+03	2.7586441577262281e+03	2.9635690199216624e+03	2.9743017777368996e+03	2.7649128548674339e+03	2.7256045485799364e+03	2.9496994186828852e+03	2.9448420466192683e+03	2.8954046856426503e+03	3.0674592673058723e+03	2.9776989232796059e+03	2.6852480121557419e+03	3.0567872726543374e+03	2.8602721611735215e+03
2.8953516645164309e+03	2.9803407131071017e+03	3.0185371630257455e+03	2.9120331357996120e+03	2.9875667056449333e+03	2.8148083481665808e+03	2.7492734281502808e+03	2.9849323829134751e+03	2.6423890907092682e+03	2.9950058135706772e+03	2.7284330401165862e+03	2.9380316380898398e+03	2.7586441577262281e+03	2.8787916522621613e+03	2.8549348418091904e+03	2.7611355799715984e+03	2.7256045485799364e+03	2.8977268784214612e+03	2.9448420466192683e+03	2.8954046856426503e+03	3.0674592673058723e+03	2.9047507700827132e+03	2.6852480121557419e+03	2.9992198855936867e+03	2.8602721611735215e+03
2.8953516645164309e+03	2.9803407131071017e+03	2.7499540949168995e+03	2.9120331357996120e+03	2.8650110121777443e+03	2.8148083481665808e+03	2.7206338039712041e+03	2.9849323829134751e+03	2.6423890907092682e+03	2.9950058135706772e+03	2.7186682595209750e+03	2.9026914773402405e+03	2.7586441577262281e+03	2.6118517949210027e+03	2.8487022582313552e+03	2.7611355799715984e+03	2.5864467478915726e+03	2.8513204460081356e+03	2.8630363489707370e+03	2.8954046856426503e+03	2.9251715628492111e+03	2.9047507700827132e+03	2.6852480121557419e+03	2.9992198855936867e+03	2.8230156784314240e+03
2.8365506175207220e+03	2.9310643667964659e+03	2.7499540949168995e+03	2.6584562906845463e+03	2.8650110121777443e+03	2.7690896808365633e+03	2.7206338039712041e+03	2.9849323829134751e+03	2.6423890907092682e+03	2.9575693852337640e+03	2.7186682595209750e+03	2.8798683165498555e+03	2.7586441577262281e+03	2.6118517949210027e+03	2.8487022582313552e+03	2.7466902689177364e+03	2.5864467478915726e+03	2.8513204460081356e+03	2.8180042191462062e+03	2.8857433135068018e+03	2.7173643004369960e+03	2.9047507700827132e+03	2.6852480121557419e+03	2.9992198855936867e+03	2.7718105922294653e+03
